,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
9422,Corcovado Christ the Redeemer,rn129367905,Christ the Redeemer,NA,5,NA,What can you say about this visit. Amazing & even more amazing. On our first visit as part of the full day city tour we were disappointed to encounter fog & could hardly see the statue but we enjoyed the ride up on the funicular...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,22,,,
9423,Corcovado Christ the Redeemer,rn129344761,Impressive,NA,4,NA,Was there during a cloudy day and still liked it a lot! Really good value if you do it as party of a city tour.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,100,53,,,
9424,Corcovado Christ the Redeemer,rn129310469,Not to miss,NA,5,NA,"Spend time in the forest, travel to the top - this is indeed a wonder of the world & deserves the time to savor it.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,217,92,,,
9425,Corcovado Christ the Redeemer,rn129305969,Christ the Redeemer,NA,5,NA,Do NOT miss this this amazing opportunity. The statue is wonderful and the view is breathtaking! We had a person in our party in a wheelchair. The staff was very accommodating. If you ride up the train facing the wrong direction (2 seat side instead...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,124,25,,,
9426,Corcovado Christ the Redeemer,rn129298529,"It was constructed by man, but it's God's Work",NA,5,NA,"God's work.... perfect view. Christ the Redeemer in Rio has 30 meters long, but seated on a pedestal of 8 meters, and is located on a hill with 709 meters above sea level. It can be seen from almost all places in Rio.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,232,179,,,
9427,Corcovado Christ the Redeemer,rn129291886,A great attraction,NA,5,NA,"Cristo redentor is a nice place to visit, not only because it is the symbol or Rio, but because is a great palce to see the city. The amount of tourist there is always huge...so be patient and go with sufficient time so you can...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,22,8,,,
9428,Corcovado Christ the Redeemer,rn129272976,Amazing views,NA,5,NA,Another amazing site of Brazil. Great to go at night and see all the lights of Copocobana,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,10,14,,,
9429,Corcovado Christ the Redeemer,rn129259873,Classic,NA,4,NA,"Organized, secure, clean. Buy tickets before, because lines could be a problem","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,76,54,,,
9430,Corcovado Christ the Redeemer,rn129247956,Brillant day out,NA,5,NA,Although very busy.. as around carnival time.. was amazing to see christ in reality and amazing views of the city and the massive bridge.. as well as the famous view of Rio. tip: get up early to avoid the hussle and bussle of cruise ships.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,51,37,,,
9431,Corcovado Christ the Redeemer,rn129243392,Great view of the city of Rio de Janeiro,NA,5,NA,Fantastic view of the city of Rio de Janeiro. Going up the mountain using the funicular and being entertained by local Samba dancers and umusicians while on the way down. The 360 degree view make us wonder at the beauty and magnificence of the city.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,6,,,
9432,Corcovado Christ the Redeemer,rn129229778,Everyone get go,NA,5,NA,"Brazilian or not, you should visit this place. Wonderful view of the city, in my opinion, the best you could ever had, and the Christ is such an emotion to feel so small in front of it. One of the most beautiful places in the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,20,,,
9433,Corcovado Christ the Redeemer,rn129226613,Breathtaking!,NA,5,NA,"For many, many years I had wanted to visit this iconic statue and I was not disappointed. The statue itself is amazing. The access to the top of Corcovado is via train, lifts and finally escalators, so it is easy, no fitness required. We took...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,77,41,,,
9434,Corcovado Christ the Redeemer,rn129155085,Christ in the clouds,NA,5,NA,"Despite the fact that it was overcast when we visited, the fun was in the waiting and hoping the clouds would break so we could get a view of the statue and the city below. When they did finally break, the entire crowd cheered and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,29,,,
9435,Corcovado Christ the Redeemer,rn129108569,"A Hike, but Worth It",NA,5,NA,"The Corvocado is a hike even after riding the cable car up. And quite steamy, however, it is definitely worth the trip.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,30,15,,,
9436,Corcovado Christ the Redeemer,rn129088173,Wonderful But So Crowded,NA,5,NA,The Statue of Christ the Redeemer is truly wonderful and so worth seeing but be aware that it will be very very crowded and wherever you try to view it you will be jostling with other people. Having said that I would have no hesitation...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,127,86,,,
9437,Corcovado Christ the Redeemer,rn129062704,"Great View, if no cloud!",NA,4,NA,"The Christ Redentor has to be top of most peoples ""must visit"" places in Rio.
There are plenty of organised tours, but why not make your own way there and have the convenience of arriving and leaving when you want, and without numerous hotel drop...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,40,31,,,
9438,Corcovado Christ the Redeemer,rn129036202,An Absolute Must,NA,5,NA,"It's emotional, when you walk up the steps and see it up close for the 1st time. You don't want to leave, you want to keep taking photos, the views are so spectacular.
But it is soooooo busy
Simply Amazing","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,113,155,,,
9439,Corcovado Christ the Redeemer,rn128988772,Good turistic outing and good view,NA,4,NA,It's nice to take the train through the jungle and the view from the top is excellent. The statue is quite impressive in size.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,7,,,
9440,Corcovado Christ the Redeemer,rn128980597,Amazing,NA,5,NA,"This was one of the most amazing things that i have seen to date. The location of the statue is spectacular. You can see it from all sides of Rio, but it is something else when you are up close and personal with the statue...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,7,3,,,
9441,Corcovado Christ the Redeemer,rn128973240,amazing views,NA,4,NA,"didn't realize how high up this actually was! that said, was done with it in about 30 min, but definitely worth the trip!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,45,27,,,
9442,Corcovado Christ the Redeemer,rn128946639,Beautiful,NA,5,NA,We loved it - the statue was so real and the sight from up there took your breath away. We had our picture taken from way up there and had it put on a plate.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,18,,,
9443,Corcovado Christ the Redeemer,rn128938950,Most vistied attraction in Rio,NA,5,NA,"My taxi driver told me that this is the attraction he drives visitors to the most. If you think Rio, you think ""the Christ"" (as locals call it). If you see it in a movie you know the setting is Rio, like Cable cars-San Francisco...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,30,16,,,
9444,Corcovado Christ the Redeemer,rn128879752,A classic,NA,5,NA,"This is one of those spots that have to be checked on your list of must dos while visiting Rio, and it doesn't disappoint.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,19,19,,,
9445,Corcovado Christ the Redeemer,rn128846099,Must See in Rio,NA,5,NA,"The history, the statue, and the views are stunning, and I am not at all religious. Lots of tourists will be there, but this is a sign of a good place to see. If you were in Rio and missed this, it would be sad....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,185,73,,,
9446,Corcovado Christ the Redeemer,rn128672399,"Very impressive, and wonderful views",NA,4,NA,Different views than Sugar Loaf - but both were very worthwhile.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,165,98,,,
9447,Corcovado Christ the Redeemer,rn128656975,great view,NA,4,NA,"its very good place to see Rio, but most time it was covered by clouds and it wasnt possible to see the city or even the Jesus. when its good whether there are long queues for train, tickets, buses and to etrance to the terrace.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,11,,,
9448,Corcovado Christ the Redeemer,rn128639411,Marvellous,NA,5,NA,"Great experience to get on the top of the highest hill in Rio and watch the panoramic views of great surroundings. Quite windy, full of sun and no shadows. Watch your steps, cause plenty people are lying on the floor and taking pictures.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,185,50,,,
9449,Corcovado Christ the Redeemer,rn128613810,JC on the hill,NA,3,NA,Make sure it's a nice clear day otherwise it's not worth going. The rest of the travelling world will be pushing and shoving along with you. Probably best to get in line for the cable car early as you could wait over an hour if...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,27,15,,,
9450,Corcovado Christ the Redeemer,rn128610149,nice,NA,4,NA,"very crowded, but pay off to visit, nice view, dont buy stuffs in there because is overpriced.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,32,,,
9451,Corcovado Christ the Redeemer,rn128601626,Big Ugly Cement,NA,3,NA,"Long wait, better views nearby. very crowded, no charm, no finesse, honky tonk","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,9,2,,,
9452,Corcovado Christ the Redeemer,rn128555762,"A ""religious experience""",NA,5,NA,Take the time to visit Christ the Redeemer when in Rio. The view was breathtaking and you can see the whole city from the platform. The 20 minute trainride up was not so bad either with great views the whole way. Sit on the left...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,64,45,,,
9453,Corcovado Christ the Redeemer,rn128552807,Don't go on a cloudy day....Expensive!,NA,4,NA,"Costs 44 R$ for the train up/down including entrance....great views, if there are no clouds....don't go if its cloudy.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,126,74,,,
9454,Corcovado Christ the Redeemer,rn128549357,360° views of Rio,NA,5,NA,Best place for seeing the whole Rio de Janeiro city.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,73,34,,,
9455,Corcovado Christ the Redeemer,rn128527624,Worth seeing,NA,4,NA,Cable car is an experience in itself. View is stunning even on a cloudy day.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,56,23,,,
9456,Corcovado Christ the Redeemer,rn128524279,"Amazing, but crowded in the weekend",NA,5,NA,"It is amazing the view and the Crist with his opened arms!! But I recommend that you go early in the morning and avoid, if possible, to go in the weekends, is almost impossible to take a good picture and to walk up there, it’s...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,58,44,,,
9457,Corcovado Christ the Redeemer,rn128459017,Stunning views! If you only do one thing in Rio this should be it!,NA,5,NA,Arrive early to beat the crowds: the first train up is at 9am (get there 15 minutes before to buy a ticket and guarantee your spot on the train up Corcovada $R43/£16 pp). There are also TV screens showing the view at the top -...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,150,76,,,
9458,Corcovado Christ the Redeemer,rn128438819,A must-see in Rio,NA,5,NA,"A delightful ride up whether by cog-wheel train or minibus, with great views towards the Sugar Loaf and across Rio. If possible, avoid the tour groups by visiting early or late in the day.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,44,68,,,
9459,Corcovado Christ the Redeemer,rn128438055,11th april 2012,NA,5,NA,this place is fatastic everbody should try and go here i will never forget this day as long as i live,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,3,3,,,
9460,Corcovado Christ the Redeemer,rn128437101,11-Apr-12,NA,5,NA,i have always wanted to visit this statue and this year i did this when you look up at the statue from rio de janeiro it is in the clouds but when you actually get to the top off the mountain what a site it...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,3,3,,,
9461,Corcovado Christ the Redeemer,rn128427850,Summer Break,NA,5,NA,"I took a taxi and came easy.
The view was spectacular of all Rio.
It is one step more popular to do in Rio.
Beside of walking there are a Helicopter travel and you can took there in train.There are a cafeteria, and stop to...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,19,2,,,
9462,Corcovado Christ the Redeemer,rn128425522,"Nice, nice",NA,4,NA,"Also something you have to do, make sure you visit on a clear day...","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,25,11,,,
9463,Corcovado Christ the Redeemer,rn128417057,Wow! What a view of the city!,NA,5,NA,We were there on a very clear day and the view was stunning.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,34,16,,,
9464,Corcovado Christ the Redeemer,rn128398514,One of the seven Wonders.,NA,5,NA,"Having seen the other six wonders, my wife and I wanted to visit Rio De Janeiro, but having heard some negative comments about the city, we kept putting it off. Finally I contacted ""Tours Gone Wild"" in Miami, and they assured me that everything should...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,2,,,
9465,Corcovado Christ the Redeemer,rn128394957,excellent experience - but too many people,NA,4,NA,"great experience, but waiting times are horrible (6 hours for us). Recommedn to book in advance if you can. Masses of people on top, harly possible to move, but everyone is nice and will eventually make place for your to take your photos. Great atmosphere.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,6,,,
9466,Corcovado Christ the Redeemer,rn128391302,"Magical, mystical...",NA,5,NA,"The most important aspect of this iconic figure is that it is very easy to get to - funicular, lift and ( unbelievably) escalator mean that disability is no barrier to appreciating the absolutely gobsmacking view.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,68,58,,,
9467,Corcovado Christ the Redeemer,rn128328211,excellent,NA,5,NA,"amazing, I've been there several times, it's always great to go there, amazing view of rio...breath taking","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,85,44,,,
9468,Corcovado Christ the Redeemer,rn128302750,Amazing view!,NA,5,NA,"Cristo Redentor has an expectacular view of Rio we took the train to get to the top to the park, once there it was just about taking pictures to the statue that has an incredible expresion the weather was great, no clouds and with sun...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,7,2,,,
9469,Corcovado Christ the Redeemer,rn128273768,Amazing view!,NA,5,NA,"Must to go place in Rio! Choose a bright sunny day and go early in the morning, before it get's too crowded! The statue is beautiful also, but the best is the view, so is important to go in a sunny day, cloudy days can...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,104,78,,,
9470,Corcovado Christ the Redeemer,rn128264535,"Very impressive, need good wheater",NA,5,NA,"It is very impressive, can be seen from the most areas of the city, well illuminated in the night. Try to visit when the weather is good. We had a bad chance, we have been in a foggy day, but good admire it from the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,82,31,,,
9471,Corcovado Christ the Redeemer,rn128198657,There is no Rio without Corcovado,NA,4,NA,"This place has been improved with automatic escalators, convenience stores and it is very safe.
The only problem is the Corcovado does not support too many visitors so it becomes hard to get access to the vans (long lines). So my recommendation it to arrive...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,102,130,,,
9472,Corcovado Christ the Redeemer,rn128196516,A MUST see for Rio,NA,5,NA,"I took the city bus to the cog train stop at the foot of the hill, then took the original train up to the top. Enjoyed the flora and local musicians on the ride. The views from the top are lovely and the statue is...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,73,23,,,
9473,Corcovado Christ the Redeemer,rn128183610,symbol of Rio,NA,4,NA,"Traveling to Rio is not complete unless you go to this place.
In my opinion cristo is more beautiful from sugar loaf and other part of the city. taking some photos is something that everybody do there. Don t miss your camera. You also have...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,122,45,,,
9474,Corcovado Christ the Redeemer,rn128173256,Amazing view even for the non religious,NA,4,NA,"I had only had a day to spend in Rio on a trip to South America. A was with a friend and we hired a private tour guide to take us around the city, this was the first place we visited. We drove up and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,402,109,,,
9475,Corcovado Christ the Redeemer,rn128162475,Christ the Redeemer - Cristo Redentor,NA,5,NA,"It´s always nice to take the train all the way up to the monument. Even though the ticket price is steep they do give discounts for students (even though they don´t say much about it). Almost everybody that works there speaks English, so getting by...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,22,30,,,
9476,Corcovado Christ the Redeemer,rn128123949,Not much up there,NA,3,NA,I prefer looking at the statute from a distance like the Sugar Loaf. The ride up was fun.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,88,76,,,
9477,Corcovado Christ the Redeemer,rn128108404,Tick the box,NA,4,NA,"You can't come to Rio without seeing the christ the redeemer statute, amazing views from up there, especially of the sugarloaf mountain, try not to do it on a cloudy day as you wont get very good photos of the city, the statute itself is...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,10,,,
9478,Corcovado Christ the Redeemer,rn128106739,Impressive but so are the crowds,NA,4,NA,"Plan to visit early in the morning and when the visibility is good otherwise it can be disappointing trip. Also bear in mind that the weather on the top can change very quickly so it's a good idea to bring suitable clothing.
Also plan to...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,14,27,,,
9479,Corcovado Christ the Redeemer,rn128084057,A must see when in Rio,NA,4,NA,"We were lucky and had a nice sunny day, clear views of Rio and the surrounding area. The statue is brilliant. We arrived early in the morning allowing us to beat the cruise ship crowd. They started to arrive just as we finished, the crowd...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,34,,,
9480,Corcovado Christ the Redeemer,rn128062508,DO NOT MISS,NA,5,NA,This is definitely one of the wonders of the world - do not miss it!,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,217,92,,,
9481,Corcovado Christ the Redeemer,rn128039846,Amazing being at such an iconic place,NA,5,NA,"Standing here, however tacky it is, made me realise I was in Rio. It is crowded with tourists but something not to be missed on a visit to Rio. We had pretty good weather and could enjoy the views from the top. We took the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,41,,,
9482,Corcovado Christ the Redeemer,rn128022584,Jesus!,NA,5,NA,It is just so impressive and you can see it from miles away.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,29,17,,,
9483,Corcovado Christ the Redeemer,rn128022137,Wish I could show you the snaps.,NA,5,NA,The Blue sky and the towering statue - a combination that no one can forget easily. But don't buy any souvenir from the shops up there. Things are much cheaper in Rio city shops.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,63,32,,,
9484,Corcovado Christ the Redeemer,rn128021936,Simply Superb,NA,5,NA,Only dislike is the long queue for the ticket. Everything else is very good.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,63,32,,,
9485,Corcovado Christ the Redeemer,rn127980869,Most famous statue in the world,NA,5,NA,"Everything about this place is breath-taking, the road up to Corcovado mountain, the views over Rio and the whole coastline. The viewing platform and the newly renovated statue are really wonderful backgrounds for your photos. From here you can look DOWN on the aircraft landing...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,6,,,
9486,Corcovado Christ the Redeemer,rn127945934,Amazing statue,NA,5,NA,Breath taking views from the top. The statue is a must see as well.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,138,51,,,
9487,Corcovado Christ the Redeemer,rn127895067,statue,NA,3,NA,"It is a huge engineering structure and a good one, I personally dont find the features of the statue appealing. I am not religious so it doesnt wow me as much as it does the followers of that religion. It was far too busy with...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,21,14,,,
9488,Corcovado Christ the Redeemer,rn127885799,Beautiful!,NA,5,NA,"It's exactly what you would expect - just beautiful.
Get there early because the crowds are large and lines are long.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,17,,,
9489,Corcovado Christ the Redeemer,rn127879790,Christ the Redeemer,NA,5,NA,"You can take a bus to the bottom, where you then buy tickets for the tram/train that goes all the way up (costs approx 40 Reais each). Def worth it, but choose a clear day ideally.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,32,15,,,
9490,Corcovado Christ the Redeemer,rn127837589,"Christ Reedemer, okay",NA,3,NA,"Now since I am in Rio I have to do the Christ Reedemer, right. Well thankfully we got our tour guide to take us up to the main gate and we didn't have to take the train up cause the lines for that were long!...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,109,171,,,
9491,Corcovado Christ the Redeemer,rn127821716,The site to visit in Rio!,NA,5,NA,The view is maravilhosa and the best in Rio. Sugar Loaf is a good nr 2. Taxi's are no longer admitted to drive to the top so this means the train is the only way up if You go by yourself so expect a long...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,223,76,,,
9492,Corcovado Christ the Redeemer,rn127809322,"Inspirational, Moving, and Beautiful",NA,5,NA,"The statue of Christ is a beautiful and inspirational reminder of His undying love for us and the tremendous sacrifice He made for our salvation.
Rio is one of the most beautiful cities in the world. Seeing it from above gives you an incredible perspective...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,213,68,,,
9493,Corcovado Christ the Redeemer,rn127788367,Just GO,NA,5,NA,"This place must be seen anyways, also, go there twice to enjoy daylight and evening as well. Must !!!!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,39,13,,,
9494,Corcovado Christ the Redeemer,rn127788284,Impossible to miss 2,NA,5,NA,"That applies the same thing I've said about Sugar Loaf, it will be perfect to visit this place twice to see the city during the day and in the evening.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,39,13,,,
9495,Corcovado Christ the Redeemer,rn127785068,Inspirational,NA,5,NA,"Just being there, was inspiring. The history behind the statue and the fact that we were there, was just mind blowing. Be sure to go as early as possible as bthe queues can be ridiculously long.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,107,54,,,
9496,Corcovado Christ the Redeemer,rn127765226,Iconic but Sugar Loaf has better view.,NA,3,NA,"Christ Redeemer has become the iconic imagery of Rio so it's definitely a tourist's must see. However, if you just want a view of the city, Sugar loaf is better.
The statue is much bigger in person than I anticipated. The statue gets lit up...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,62,52,,,
9497,Corcovado Christ the Redeemer,rn127697545,The view is spectacular,NA,4,NA,"The view is incredible although clouds can move in from time to time so check the weather before your go. Very tourist-centered. Elevator from the train to the base, then escalators to the very top. After a recent face-lift, the statue looks brand new. Leave...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,44,24,,,
9498,Corcovado Christ the Redeemer,rn127696665,Awesome view,NA,5,NA,"This was our favourite attraction in Rio. My advise would be to go here on the best day weather wise, look for the clearest day and then go. This place is so high that even ona good day there may be clouds which will obscure...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,12,,,
9499,Corcovado Christ the Redeemer,rn127693400,A must do,NA,4,NA,"Be aware that you may have to wait an hour or so before you get a train so get their early to buy your ticket, it's really busy and not really anything exciting at the bottom to do while waiting. We did find a coffee/book...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,142,57,,,
9500,Corcovado Christ the Redeemer,rn127691909,Can't do Rio without enjoying the view at least once!,NA,5,NA,"The view, the statue...Beautiful. Its views of sugarloaf mountain and of the surrounding beaches, lagoon, city-scapes and rainforest are ones I will remember forever. When I spend a moment reflecting back on the day, the most memorable moments from this site (other than the views)...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,48,,,
9501,Corcovado Christ the Redeemer,rn127691017,"Absolute chaos to get there, but worth the pain",NA,4,NA,"This is THE must visit place for Rio. The views are absolutely stunning. However, compared to Sugar Loaf (or any other tourist attraction in the world) it is absolutely chaos to get there.
We ended up with one tax journey and two further mini bus...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,35,22,,,
9502,Corcovado Christ the Redeemer,rn127689727,A must see. Take the train. Take the stairs. Enjoy the view!!,NA,5,NA,The views that this site offers of the surrounding beaches and city are absolutely amazing. Look at any photos and try to tell me it isn't one of the most beautiful sights in the world. Truly enjoyed the train ride up and the walk up...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,48,,,
9503,Corcovado Christ the Redeemer,rn127676777,Even better than imagined,NA,5,NA,"The views are spectacular and the sight of the Christ the Redeemer Statue are breathtaking. While you can see this site from almost anywhere in Rio, seeing it up close is memorable. We had wanted to take the train up, but the lines were crazy...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,15,,,
9504,Corcovado Christ the Redeemer,rn127620429,"TAKE PICTURES SOON, CLOUDY IN SECONDS",NA,5,NA,"Could go by train, also by a bus tour
I took the bus tour, go early, less people
climate changes alot, I arrived took pictures, NICE, GREAT VIEWS LOVE BRAZIL
then suddenly, all got cloudy, and people could not get nice pictures
also go and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,761,358,,,
9505,Corcovado Christ the Redeemer,rn127552514,You can't not go...,NA,5,NA,"As touristy as it is, the view is fantastic and unforgettable. And now with escalators you have no excuse. Just check the weather because clouds often obscure the statue and view. But you can just look from anywhere in the Zona Sul without turning on...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,282,111,,,
9506,Corcovado Christ the Redeemer,rn127529155,Sunny day,NA,5,NA,"I highly recommended take the train, it is part of the tour. Also you can take a taxi or hire a van tour. These are cheaper than the train.
We were up to there and the view was beauty.
The towering statue is 125 feet...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,104,42,,,
9507,Corcovado Christ the Redeemer,rn127516245,Good views but big crowds,NA,4,NA,Don't be fooled into thinking that you'll get a view of JC with no-one in the way. This place gets crowded. But the views from the tiop are great.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,233,110,,,
9508,Corcovado Christ the Redeemer,rn127516182,A long journey but worth it,NA,4,NA,The train journey was enjoyable but takes a while. Also the crowds can be bad.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,233,110,,,
9509,Corcovado Christ the Redeemer,rn127507201,Great Place to Find Jesus!,NA,5,NA,Everyone seems to really enjoy themselves at this beautiful site overlooking the water. Here you can hold Jesus in your hand if you position yourself properly for a perfect photo remembrance.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,362,219,,,
9510,Corcovado Christ the Redeemer,rn127499119,Nice experience,NA,5,NA,"This statue is big, and beatiful! It is really interesting visiting Cristo Redentor.
If you want a picture of you and Cristo Redentor, the photographer should lie on the floor.
There is a small chapel, where you can pray.
You can also get nice views...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,18,,,
9511,Corcovado Christ the Redeemer,rn127493749,Awesome,NA,5,NA,"To be able to stand at the foot of Cristo Redentor was one of the most awesome experiences of our trip. The shear size was just mind-blowing. We had no idea........... Though we had seen it in films, TV shows, etc, to be there was...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,111,73,,,
9512,Corcovado Christ the Redeemer,rn127489047,Breathtaking,NA,5,NA,How could you go to Rio and not see this? It's so far up the clouds sometimes come in while it's sunny down below.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,60,11,,,
9513,Corcovado Christ the Redeemer,rn127488697,Magnificent,NA,5,NA,A must see in Rio. Expect lot of people. Beautiful views.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,9,,,
9514,Corcovado Christ the Redeemer,rn127484752,good,NA,4,NA,Well worth a visit but make sure the skys are clear. it can get cloudy up there and if it is you cant see the city below,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,6,,,
9515,Corcovado Christ the Redeemer,rn127476547,Awe-inspiring!,NA,5,NA,"We just had one full day in Rio de Janiero prior to catching our cruise ship, so we opted for a Viator all-day tour that included Sugarloaf, an authentic Brazillian lunch, an unusual cathedral and a visit to Christ the Redeemer. The huge statue is...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,21,29,,,
9516,Corcovado Christ the Redeemer,rn127475483,A Must See,NA,5,NA,The statue is awesome and the sights are beautiful from the top.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,103,68,,,
9517,Corcovado Christ the Redeemer,rn127462335,Go early in the morning,NA,5,NA,"The view from Corcovado/Cristo Redentor is spectacular if you can get it. The weather was a little iffy while we were there and the mountains above Rio can cloud over in a moment's notice. So, even if it is nice at the beach, it could...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,85,72,,,
9518,Corcovado Christ the Redeemer,rn127439387,Go there early,NA,5,NA,"First train leaves at 9am. Take a taxi there. Don't waste your $$ booking a tour. It's worth it. It gets pretty crowded, which is understandable.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,7,,,
9519,Corcovado Christ the Redeemer,rn127439097,Amazing views!!,NA,5,NA,"Get there early. The first train leaves at 9am and it gets pretty crowded. Of course, go when the skies are clear. When you get off at the last train stop, go straight the the statue, even of you may want to take pics. You...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,7,,,
